RUT Administradora;Raz. Social Administradora;RUN Fondo;Nombre Fondo;Nombre Corto;Fecha Res. Aprobación del RI;Nro. Res. Aprobación del RI;Tipo de Fondo Mutuo;Fecha Inicio Operaciones;Fecha Término Operaciones;Moneda
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9147;FONDO MUTUO BANCOESTADO AHORRO BALANCEADO;AHORRO BALANCEADO;13/02/2015;;6;13/02/2015;28/01/2016;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9148;FONDO MUTUO BANCOESTADO AHORRO MEDIANO Y LARGO PLAZO;AHORRO MED Y LAR;13/02/2015;;6;13/02/2015;28/01/2016;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9147;FONDO MUTUO BANCOESTADO AHORRO BALANCEADO;AHORRO BALANCEADO;13/02/2015;;6;13/02/2015;28/01/2016;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9148;FONDO MUTUO BANCOESTADO AHORRO MEDIANO Y LARGO PLAZO;AHORRO MED Y LAR;13/02/2015;;6;13/02/2015;28/01/2016;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10502;FONDO MUTUO BANCOESTADO DEUDA LARGO PLAZO;DEUDA LARGO PLAZO;23/08/2023;;3;12/09/2023;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10502;FONDO MUTUO BANCOESTADO DEUDA LARGO PLAZO;DEUDA LARGO PLAZO;23/08/2023;;3;12/09/2023;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10502;FONDO MUTUO BANCOESTADO DEUDA LARGO PLAZO;DEUDA LARGO PLAZO;23/08/2023;;3;12/09/2023;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10476;FONDO MUTUO BANCOESTADO LIQUIDEZ VI;LIQUIDEZ VI;10/06/2023;;1;12/06/2023;22/05/2025;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10476;FONDO MUTUO BANCOESTADO LIQUIDEZ VI;LIQUIDEZ VI;10/06/2023;;1;12/06/2023;22/05/2025;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10476;FONDO MUTUO BANCOESTADO LIQUIDEZ VI;LIQUIDEZ VI;10/06/2023;;1;12/06/2023;22/05/2025;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10350;FONDO MUTUO BANCOESTADO LIQUIDEZ III;LIQUIDEZ III;08/10/2022;;1;11/10/2022;05/09/2024;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10350;FONDO MUTUO BANCOESTADO LIQUIDEZ III;LIQUIDEZ III;08/10/2022;;1;11/10/2022;05/09/2024;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10350;FONDO MUTUO BANCOESTADO LIQUIDEZ III;LIQUIDEZ III;08/10/2022;;1;11/10/2022;05/09/2024;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9074;FONDO MUTUO BANCOESTADO RENTA FUTURA;RENTA FUTURA;09/08/2014;;3;11/08/2014;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9074;FONDO MUTUO BANCOESTADO RENTA FUTURA;RENTA FUTURA;09/08/2014;;3;11/08/2014;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9074;FONDO MUTUO BANCOESTADO RENTA FUTURA;RENTA FUTURA;09/08/2014;;3;11/08/2014;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9312;FONDO MUTUO RENTA MENSUAL BANCOESTADO;RENTA MENSUAL;09/04/2016;;7;11/04/2016;22/05/2017;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9312;FONDO MUTUO RENTA MENSUAL BANCOESTADO;RENTA MENSUAL;09/04/2016;;7;11/04/2016;22/05/2017;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9312;FONDO MUTUO RENTA MENSUAL BANCOESTADO;RENTA MENSUAL;09/04/2016;;7;11/04/2016;22/05/2017;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8319;FONDO MUTUO SOLVENTE BANCOESTADO;SOLVENTE BANCOESTADO;17/08/2004;381;1;10/09/2004;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8320;FONDO MUTUO CONVENIENCIA BANCOESTADO;CONVENIENCIA BANCOES;17/08/2004;381;1;10/09/2004;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8316;FONDO MUTUO PROTECCION BANCOESTADO;PROTECCION BANCOESTA;17/08/2004;381;2;10/09/2004;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8317;FONDO MUTUO COMPROMISO BANCOESTADO;COMPROMISO BANCOESTA;17/08/2004;381;3;10/09/2004;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8319;FONDO MUTUO SOLVENTE BANCOESTADO;SOLVENTE BANCOESTADO;17/08/2004;381;1;10/09/2004;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8316;FONDO MUTUO PROTECCION BANCOESTADO;PROTECCION BANCOESTA;17/08/2004;381;2;10/09/2004;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8320;FONDO MUTUO CONVENIENCIA BANCOESTADO;CONVENIENCIA BANCOES;17/08/2004;381;1;10/09/2004;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8317;FONDO MUTUO COMPROMISO BANCOESTADO;COMPROMISO BANCOESTA;17/08/2004;381;3;10/09/2004;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8316;FONDO MUTUO PROTECCION BANCOESTADO;PROTECCION BANCOESTA;17/08/2004;381;2;10/09/2004;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8317;FONDO MUTUO COMPROMISO BANCOESTADO;COMPROMISO BANCOESTA;17/08/2004;381;3;10/09/2004;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8319;FONDO MUTUO SOLVENTE BANCOESTADO;SOLVENTE BANCOESTADO;17/08/2004;381;1;10/09/2004;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8320;FONDO MUTUO CONVENIENCIA BANCOESTADO;CONVENIENCIA BANCOES;17/08/2004;381;1;10/09/2004;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10322;FONDO MUTUO BANCOESTADO LIQUIDEZ II;LIQUIDEZ II;10/08/2022;;1;10/08/2022;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10322;FONDO MUTUO BANCOESTADO LIQUIDEZ II;LIQUIDEZ II;10/08/2022;;1;10/08/2022;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10322;FONDO MUTUO BANCOESTADO LIQUIDEZ II;LIQUIDEZ II;10/08/2022;;1;10/08/2022;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10451;FONDO MUTUO BANCOESTADO LIQUIDEZ V;LIQUIDEZ V;10/04/2023;;1;10/04/2023;22/05/2025;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10451;FONDO MUTUO BANCOESTADO LIQUIDEZ V;LIQUIDEZ V;10/04/2023;;1;10/04/2023;22/05/2025;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10451;FONDO MUTUO BANCOESTADO LIQUIDEZ V;LIQUIDEZ V;10/04/2023;;1;10/04/2023;22/05/2025;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10284;FONDO MUTUO BANCOESTADO LIQUIDEZ;LIQUIDEZ;09/06/2022;;1;09/06/2022;05/09/2024;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10284;FONDO MUTUO BANCOESTADO LIQUIDEZ;LIQUIDEZ;09/06/2022;;1;09/06/2022;05/09/2024;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10284;FONDO MUTUO BANCOESTADO LIQUIDEZ;LIQUIDEZ;09/06/2022;;1;09/06/2022;05/09/2024;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10544;FONDO MUTUO BANCOESTADO LIQUIDEZ IX;LIQUIDEZ IX;04/11/2023;;1;07/11/2023;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10544;FONDO MUTUO BANCOESTADO LIQUIDEZ IX;LIQUIDEZ IX;04/11/2023;;1;07/11/2023;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10544;FONDO MUTUO BANCOESTADO LIQUIDEZ IX;LIQUIDEZ IX;04/11/2023;;1;07/11/2023;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8746;FONDO MUTUO BANCOESTADO GARANTIZADO DOBLE OPORTUNIDAD;DOBLE OPORTUNIDAD;04/09/2009;558;7;07/09/2009;06/11/2011;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8746;FONDO MUTUO BANCOESTADO GARANTIZADO DOBLE OPORTUNIDAD;DOBLE OPORTUNIDAD;04/09/2009;558;7;07/09/2009;06/11/2011;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8746;FONDO MUTUO BANCOESTADO GARANTIZADO DOBLE OPORTUNIDAD;DOBLE OPORTUNIDAD;04/09/2009;558;7;07/09/2009;06/11/2011;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8611;FONDO MUTUO BANCOESTADO GARANTIZADO NUEVO MUNDO;GARANT. NUEVO MUNDO;10/04/2008;210;7;06/05/2008;20/06/2010;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8611;FONDO MUTUO BANCOESTADO GARANTIZADO NUEVO MUNDO;GARANT. NUEVO MUNDO;10/04/2008;210;7;06/05/2008;20/06/2010;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8611;FONDO MUTUO BANCOESTADO GARANTIZADO NUEVO MUNDO;GARANT. NUEVO MUNDO;10/04/2008;210;7;06/05/2008;20/06/2010;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8512;FONDO MUTUO BANCOESTADO AHORRO GARANTIZADO 1;GARANTIZADO 1;14/08/2007;367;7;05/09/2007;18/12/2008;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8512;FONDO MUTUO BANCOESTADO AHORRO GARANTIZADO 1;GARANTIZADO 1;14/08/2007;367;7;05/09/2007;18/12/2008;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;8512;FONDO MUTUO BANCOESTADO AHORRO GARANTIZADO 1;GARANTIZADO 1;14/08/2007;367;7;05/09/2007;18/12/2008;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10360;FONDO MUTUO BANCOESTADO CHILE ECOLOGICO;CHILE ECOLOGICO;22/10/2022;;6;03/11/2022;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10360;FONDO MUTUO BANCOESTADO CHILE ECOLOGICO;CHILE ECOLOGICO;22/10/2022;;6;03/11/2022;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10360;FONDO MUTUO BANCOESTADO CHILE ECOLOGICO;CHILE ECOLOGICO;22/10/2022;;6;03/11/2022;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10602;FONDO MUTUO BANCOESTADO BNP PARIBAS DEUDA BRASIL;DEUDA BRASIL;09/03/2024;;8;03/09/2024;;PROM
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10602;FONDO MUTUO BANCOESTADO BNP PARIBAS DEUDA BRASIL;DEUDA BRASIL;09/03/2024;;8;03/09/2024;;PROM
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10602;FONDO MUTUO BANCOESTADO BNP PARIBAS DEUDA BRASIL;DEUDA BRASIL;09/03/2024;;8;03/09/2024;;PROM
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9767;FONDO MUTUO BANCOESTADO MI FUTURO VERDE;MI FUTURO VERDE;15/06/2019;;6;03/07/2019;08/08/2023;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9767;FONDO MUTUO BANCOESTADO MI FUTURO VERDE;MI FUTURO VERDE;15/06/2019;;6;03/07/2019;08/08/2023;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9767;FONDO MUTUO BANCOESTADO MI FUTURO VERDE;MI FUTURO VERDE;15/06/2019;;6;03/07/2019;08/08/2023;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10634;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA UF;RENTA UF;31/05/2024;;7;03/06/2024;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10633;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA NOMINAL XII;RENTA NOMINAL XII;31/05/2024;;7;03/06/2024;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10633;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA NOMINAL XII;RENTA NOMINAL XII;31/05/2024;;7;03/06/2024;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10633;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA NOMINAL XII;RENTA NOMINAL XII;31/05/2024;;7;03/06/2024;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10634;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA UF;RENTA UF;31/05/2024;;7;03/06/2024;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10634;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA UF;RENTA UF;31/05/2024;;7;03/06/2024;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10721;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA UF II;RENTA UF II;30/01/2025;;7;03/02/2025;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10721;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA UF II;RENTA UF II;30/01/2025;;7;03/02/2025;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10721;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA UF II;RENTA UF II;30/01/2025;;7;03/02/2025;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9768;FONDO MUTUO BANCOESTADO MI FUTURO MODERADO;MI FUTURO MODERADO;15/06/2019;;6;02/07/2019;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9768;FONDO MUTUO BANCOESTADO MI FUTURO MODERADO;MI FUTURO MODERADO;15/06/2019;;6;02/07/2019;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9765;FONDO MUTUO BANCOESTADO MI FUTURO ACCESIBLE;MI FUTURO ACCESIBLE;15/06/2019;;6;02/07/2019;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9765;FONDO MUTUO BANCOESTADO MI FUTURO ACCESIBLE;MI FUTURO ACCESIBLE;15/06/2019;;6;02/07/2019;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9768;FONDO MUTUO BANCOESTADO MI FUTURO MODERADO;MI FUTURO MODERADO;15/06/2019;;6;02/07/2019;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9765;FONDO MUTUO BANCOESTADO MI FUTURO ACCESIBLE;MI FUTURO ACCESIBLE;15/06/2019;;6;02/07/2019;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10584;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA NOMINAL X;RENTA NOMINAL X;02/02/2024;;7;02/02/2024;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10584;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA NOMINAL X;RENTA NOMINAL X;02/02/2024;;7;02/02/2024;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10584;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA NOMINAL X;RENTA NOMINAL X;02/02/2024;;7;02/02/2024;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9766;FONDO MUTUO BANCOESTADO MI FUTURO CONSERVADOR;MI FUTURO CONSERVADO;15/06/2019;;6;01/07/2019;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9766;FONDO MUTUO BANCOESTADO MI FUTURO CONSERVADOR;MI FUTURO CONSERVADO;15/06/2019;;6;01/07/2019;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9766;FONDO MUTUO BANCOESTADO MI FUTURO CONSERVADOR;MI FUTURO CONSERVADO;15/06/2019;;6;01/07/2019;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9210;FONDO MUTUO BANCOESTADO EMPRESAS EUROPEAS;FM EMPRESAS EUROPEAS;01/07/2015;;7;01/07/2015;28/02/2018;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9210;FONDO MUTUO BANCOESTADO EMPRESAS EUROPEAS;FM EMPRESAS EUROPEAS;01/07/2015;;7;01/07/2015;28/02/2018;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;9210;FONDO MUTUO BANCOESTADO EMPRESAS EUROPEAS;FM EMPRESAS EUROPEAS;01/07/2015;;7;01/07/2015;28/02/2018;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10607;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA NOMINAL XI;RENTA NOMINAL XI;27/03/2024;;7;01/04/2024;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10607;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA NOMINAL XI;RENTA NOMINAL XI;27/03/2024;;7;01/04/2024;;$$
96836390;BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS;10607;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA NOMINAL XI;RENTA NOMINAL XI;27/03/2024;;7;01/04/2024;;$$
96788500;BANDESARROLLO ADMINISTRADORA GENERAL DE FONDOS S.A.;8186;FONDO MUTUO BANDESARROLLO PARTICIPACION;PARTICIPACION;27/02/2001;71;4;29/05/2001;14/01/2002;$$
96613580;BANEDWARDS ADMINISTRADORA GENERAL DE FONDOS S.A.;8199;FONDO MUTUO BANEDWARDS U.S. BOND FUND;U.S. BOND FUND;27/07/2001;238;3;07/08/2001;03/06/2005;$$
96613580;BANEDWARDS ADMINISTRADORA GENERAL DE FONDOS S.A.;8040;Fondo Mutuo Legg Mason Monetario;MONETARIO;29/08/1988;160;1;01/09/1988;05/10/2007;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;9981;FONDO MUTUO BCI ESTRATEGIA DEUDA CALIFICADOS;FM BCI EST. DEU. CAL;30/12/2020;;8;30/12/2020;;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;9981;FONDO MUTUO BCI ESTRATEGIA DEUDA CALIFICADOS;FM BCI EST. DEU. CAL;30/12/2020;;8;30/12/2020;;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;9981;FONDO MUTUO BCI ESTRATEGIA DEUDA CALIFICADOS;FM BCI EST. DEU. CAL;30/12/2020;;8;30/12/2020;;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;9262;FONDO MUTUO BCI ESTRUCTURADO 108 III;FM BCI 108 III;26/11/2015;;7;30/11/2015;08/01/2018;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;9262;FONDO MUTUO BCI ESTRUCTURADO 108 III;FM BCI 108 III;26/11/2015;;7;30/11/2015;08/01/2018;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;9262;FONDO MUTUO BCI ESTRUCTURADO 108 III;FM BCI 108 III;26/11/2015;;7;30/11/2015;08/01/2018;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;10539;FONDO MUTUO BCI ESTRUCTURADO UF IV;FM BCI EST UF IV;28/10/2023;;7;30/10/2023;19/05/2025;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;10539;FONDO MUTUO BCI ESTRUCTURADO UF IV;FM BCI EST UF IV;28/10/2023;;7;30/10/2023;19/05/2025;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;10539;FONDO MUTUO BCI ESTRUCTURADO UF IV;FM BCI EST UF IV;28/10/2023;;7;30/10/2023;19/05/2025;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;9412;FONDO MUTUO BCI DE NEGOCIOS DOLAR;FM BCI NEG DOLAR;20/12/2016;;3;29/12/2016;10/12/2019;PROM
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;9412;FONDO MUTUO BCI DE NEGOCIOS DOLAR;FM BCI NEG DOLAR;20/12/2016;;3;29/12/2016;10/12/2019;PROM
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;9412;FONDO MUTUO BCI DE NEGOCIOS DOLAR;FM BCI NEG DOLAR;20/12/2016;;3;29/12/2016;10/12/2019;PROM
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8527;FONDO MUTUO BCI CAPITAL TRUST CHILE;CAPITAL TRUST CHILE;22/10/2007;468;7;29/10/2007;29/05/2009;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8527;FONDO MUTUO BCI CAPITAL TRUST CHILE;CAPITAL TRUST CHILE;22/10/2007;468;7;29/10/2007;29/05/2009;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8527;FONDO MUTUO BCI CAPITAL TRUST CHILE;CAPITAL TRUST CHILE;22/10/2007;468;7;29/10/2007;29/05/2009;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;10471;FONDO MUTUO BCI MONETARIO II;FM BCI MONETARIO II;27/05/2023;;1;29/05/2023;;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;10471;FONDO MUTUO BCI MONETARIO II;FM BCI MONETARIO II;27/05/2023;;1;29/05/2023;;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;10471;FONDO MUTUO BCI MONETARIO II;FM BCI MONETARIO II;27/05/2023;;1;29/05/2023;;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8970;FONDO MUTUO BCI BONOS LATINOAMERICANOS;FM BCI B. LATINO;28/12/2012;;3;28/12/2012;29/12/2020;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8970;FONDO MUTUO BCI BONOS LATINOAMERICANOS;FM BCI B. LATINO;28/12/2012;;3;28/12/2012;29/12/2020;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8970;FONDO MUTUO BCI BONOS LATINOAMERICANOS;FM BCI B. LATINO;28/12/2012;;3;28/12/2012;29/12/2020;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;9228;FONDO MUTUO BCI CARTERA DINÁMICA AHORRO;FM BCI C D AHORRO;26/08/2015;;6;28/08/2015;;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;9228;FONDO MUTUO BCI CARTERA DINÁMICA AHORRO;FM BCI C D AHORRO;26/08/2015;;6;28/08/2015;;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;9228;FONDO MUTUO BCI CARTERA DINÁMICA AHORRO;FM BCI C D AHORRO;26/08/2015;;6;28/08/2015;;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8968;FONDO MUTUO BCI SMALL & MID CAP LATAM;S&M CAP LATAM;20/12/2012;;5;27/12/2012;13/10/2015;PROM
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8968;FONDO MUTUO BCI SMALL & MID CAP LATAM;S&M CAP LATAM;20/12/2012;;5;27/12/2012;13/10/2015;PROM
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;8968;FONDO MUTUO BCI SMALL & MID CAP LATAM;S&M CAP LATAM;20/12/2012;;5;27/12/2012;13/10/2015;PROM
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;10558;FONDO MUTUO BCI ESTRUCTURADO UF V;FM BCI ESTRUCT. UF V;25/11/2023;;7;27/11/2023;16/06/2025;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;10558;FONDO MUTUO BCI ESTRUCTURADO UF V;FM BCI ESTRUCT. UF V;25/11/2023;;7;27/11/2023;16/06/2025;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;10558;FONDO MUTUO BCI ESTRUCTURADO UF V;FM BCI ESTRUCT. UF V;25/11/2023;;7;27/11/2023;16/06/2025;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;10499;FONDO MUTUO BCI ESTRUCTURADO INVERSION UF II;FM BCI EST INV UFII;27/07/2023;;7;27/07/2023;05/03/2025;$$
96530900;BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.;10499;FONDO MUTUO BCI ESTRUCTURADO INVERSION UF II;FM BCI EST INV UFII;27/07/2023;;7;27/07/2023;05/03/2025;$$
